date,cap_swe,sey_swe
2/28/2023,64.5012207,67.35802612
3/1/2023,65.37658081,68.25841064
3/2/2023,66.15684204,69.07977905
3/3/2023,67.10953979,70.11085815
3/4/2023,68.15056152,71.2288208
3/5/2023,69.23508301,72.33614502
3/6/2023,70.15979614,73.24162598
3/7/2023,70.62300415,73.68357544
3/8/2023,70.92628784,73.9762085
3/9/2023,71.21369019,74.25407104
3/10/2023,71.3626709,74.40354614
3/11/2023,71.61358032,74.66524048
3/12/2023,72.0942627,75.16795654
3/13/2023,72.53806763,75.65158081
3/14/2023,72.87092896,76.04121704
3/15/2023,73.24390869,76.44576416
3/16/2023,73.66364746,76.86422119
3/17/2023,73.95414429,77.156604
3/18/2023,74.04725952,77.25561523
3/19/2023,74.14112549,77.35314331
3/20/2023,74.35355225,77.56851807
3/21/2023,74.38937988,77.59721069
3/22/2023,74.34157104,77.53417358
3/23/2023,74.45758667,77.65118408
3/24/2023,74.39596558,77.5916748
3/25/2023,74.63856201,77.82976074
3/26/2023,74.91977844,78.10885925
3/27/2023,75.5512146,78.72237549
3/28/2023,75.72076416,78.8828186
3/29/2023,75.73286133,78.88623047
3/30/2023,75.73034058,78.87211304
3/31/2023,75.82855225,78.96605225
4/1/2023,76.31199341,79.47314453
4/2/2023,77.12081909,80.32521362
4/3/2023,77.79417114,81.01824341
4/4/2023,78.3178894,81.53588257
4/5/2023,78.64141235,81.85385742
4/6/2023,78.94938965,82.1725708
4/7/2023,79.57545166,82.81912842
4/8/2023,80.04729614,83.32294312
4/9/2023,80.35130615,83.66592407
4/10/2023,80.74671021,84.12359009
4/11/2023,81.05158691,84.50541992
4/12/2023,81.81835327,85.31238403
4/13/2023,82.54810791,86.06247559
4/14/2023,82.62897949,86.18074951
4/15/2023,82.64402466,86.21812744
4/16/2023,83.39415839,86.91305118
4/17/2023,84.20145205,87.79613963
4/18/2023,84.92678876,88.59648716
4/19/2023,85.14657312,88.85940618
4/20/2023,85.05053688,88.77031425
4/21/2023,85.07766581,88.80992176
4/22/2023,84.97824329,88.72216978
4/23/2023,84.70625488,88.46681854
4/24/2023,84.5370014,88.31310624
4/25/2023,84.43089193,88.20402638
4/26/2023,84.50729079,88.29225805
4/27/2023,84.36944824,88.15223244
4/28/2023,83.57954209,87.31752951
4/29/2023,82.49410487,86.16850766
4/30/2023,80.41829263,83.96028357
5/1/2023,77.8198444,81.18347555
5/2/2023,75.97396154,79.22159016
5/3/2023,74.31044525,77.47095179
5/4/2023,72.21831195,75.23186557
5/5/2023,70.12488193,72.94137944
5/6/2023,68.42595048,71.07316017
5/7/2023,67.16914592,69.68537882
5/8/2023,66.23310603,68.65847984
5/9/2023,65.16306883,67.50703138
5/10/2023,63.72914906,65.97856362
5/11/2023,62.10604002,64.26390981
5/12/2023,59.7339498,61.75636039
5/13/2023,57.4343876,59.30128652
5/14/2023,55.15173021,56.87871006
5/15/2023,52.35133131,53.91060418
5/16/2023,49.98953256,51.3830701
5/17/2023,48.66441358,49.90138115
5/18/2023,47.3587106,48.40575996
5/19/2023,44.60652352,45.40304457
5/20/2023,42.67581224,43.27143597
5/21/2023,42.02081296,42.48118071
5/22/2023,41.42243757,41.7457093
5/23/2023,40.74491039,40.98142422
5/24/2023,39.86479891,40.01350313
5/25/2023,38.85311804,38.95113682
5/26/2023,37.31649884,38.3324
5/27/2023,35.78239319,37.8754
5/28/2023,34.84389275,37.56473
5/29/2023,34.17707476,37.12822
5/30/2023,33.49254918,36.58696
5/31/2023,32.89700192,36.1294
6/1/2023,32.3066235,35.65759
6/2/2023,31.98702789,35.47484
6/3/2023,31.66009372,35.2133
6/4/2023,31.29482593,34.87956
6/5/2023,29.01710504,34.6574
6/6/2023,28.65857797,34.5648
6/7/2023,28.38154969,34.51233
6/8/2023,28.087231,34.45362
6/9/2023,24.06776828,34.3341
6/10/2023,23.78094897,34.3412
6/11/2023,29.48817032,34.3346
6/12/2023,29.07804853,34.298872
6/13/2023,28.31132295,34.2322
6/14/2023,27.73559686,33.8872
6/15/2023,27.15739769,33.4123
6/16/2023,25.74277043,32.87262
6/17/2023,25.2212,32.2627
6/18/2023,24.8973,31.76353
6/19/2023,24.2378,30.8728
6/20/2023,24.00829,30.26278
6/21/2023,23.8125,29.55436
6/22/2023,23.7648,28.19287
6/23/2023,23.4849,26.8972
6/24/2023,23.11820987,25.22718
6/25/2023,22.17892911,23.78766
6/26/2023,21.04343928,22.3637
6/27/2023,20.00626114,20.12728
6/28/2023,18.72703181,18.12637
6/29/2023,16.98778838,16.8762
6/30/2023,15.25283583,15.458
7/1/2023,13.53422809,13.70169605
7/2/2023,12.16677492,12.85459826
7/3/2023,9.590597972,9.709486535
7/4/2023,7.313462648,7.409257703
7/5/2023,5.540209114,5.615275863
7/6/2023,3.801844692,3.85652314
7/7/2023,2.490446031,2.529795887
7/8/2023,1.312654388,1.285167933
7/9/2023,0.618834863,0.613193532
7/10/2023,0.620779804,0.616706777
7/11/2023,0.622697855,0.620775174
7/12/2023,0.624807268,0.624291681
7/13/2023,0.626850109,0.628849558
7/14/2023,0.62811654,0.630937192
7/15/2023,0.627322377,0.629230945
7/16/2023,0.62811654,0.631190498
7/17/2023,0.629363913,0.63366482
7/18/2023,0.629281677,0.633388264
7/19/2023,0.62757039,0.629760399
7/20/2023,0.627679515,0.630937192
7/21/2023,0.5521333,0.558530417
7/22/2023,0.474417888,0.481311236
7/23/2023,0.395957133,0.402206332
7/24/2023,0.321093605,0.331806835
7/25/2023,0.246925296,0.262024082
7/26/2023,0.170752784,0.186360225
7/27/2023,0.092996123,0
7/28/2023,0,0
7/29/2023,0,0
7/30/2023,0,0
7/31/2023,0,0
8/1/2023,0,0
8/2/2023,0,0
8/3/2023,0,0
8/4/2023,0,0
8/5/2023,0,0
8/6/2023,0,0
8/7/2023,0,0
8/8/2023,0,0
8/9/2023,0,0
8/10/2023,0,0
8/11/2023,0,0
8/12/2023,0,0
8/13/2023,0,0
8/14/2023,0,0
8/15/2023,0,0
8/16/2023,0,0
8/17/2023,0,0
8/18/2023,0,0
8/19/2023,0,0
8/20/2023,0,0
8/21/2023,0,0
8/22/2023,0,0
8/23/2023,0,0
8/24/2023,0,0
8/25/2023,0,0
8/26/2023,0,0
8/27/2023,0,0
8/28/2023,0,0
8/29/2023,0,0
8/30/2023,0,0
8/31/2023,0,0
9/1/2023,0,0
9/2/2023,0,0
9/3/2023,0,0
9/4/2023,0,0
9/5/2023,0,0
9/6/2023,0,0
9/7/2023,0,0
9/8/2023,0,0
9/9/2023,0,0
9/10/2023,0,0
9/11/2023,0,0
9/12/2023,0,0
9/13/2023,0,0
9/14/2023,0,0
9/15/2023,0,0
9/16/2023,0,0
9/17/2023,0,0
9/18/2023,0,0
9/19/2023,0,0
9/20/2023,0,0
9/21/2023,0,0
9/22/2023,0,0
9/23/2023,0,0
9/24/2023,0,0
9/25/2023,0,0
9/26/2023,0,0
9/27/2023,0,0
9/28/2023,0,0
9/29/2023,0,0
9/30/2023,0,0
10/1/2023,0,0
10/2/2023,0,0
10/3/2023,0,0
10/4/2023,0,0
10/5/2023,0,0
10/6/2023,0,0
10/7/2023,0,0
10/8/2023,0,0
10/9/2023,0,0
10/10/2023,0,0
10/11/2023,0,0
10/12/2023,0,0
10/13/2023,0,0
10/14/2023,0,0
10/15/2023,0,0
10/16/2023,0,0
10/17/2023,0,0
10/18/2023,0,0
10/19/2023,0,0
10/20/2023,0,0
10/21/2023,0,0
10/22/2023,0.119279197,0
10/23/2023,0.131124542,0
10/24/2023,0.057154642,0.075085455
10/25/2023,0.303958021,0.339452516
10/26/2023,0.874203553,0.899125054
10/27/2023,1.050123093,1.087931864
10/28/2023,0.965484473,0.991692296
10/29/2023,0.974899816,1.003199569
10/30/2023,0.978097613,1.003890144
10/31/2023,1.003212938,1.033293631
11/1/2023,1.415902309,1.421720278
11/2/2023,1.744814578,1.713919187
11/3/2023,1.281153389,1.27307206
11/4/2023,1.301050007,1.297084329
11/5/2023,1.082161626,1.520924465
11/6/2023,0.601681004,1.516527709
11/7/2023,0.585308515,1.489582229
11/8/2023,0.58403634,1.046378662
11/9/2023,0.590398778,0.629881954
11/10/2023,0.845211398,0.879332104
11/11/2023,3.725224974,3.827824097
11/12/2023,6.822244123,6.982593674
11/13/2023,7.770931092,7.921454735
11/14/2023,8.473004999,8.627810636
11/15/2023,8.45602736,8.60008158
11/16/2023,7.863075096,7.982058917
11/17/2023,7.867929878,7.98424771
11/18/2023,8.22984558,8.364547353
11/19/2023,8.458049315,8.593057538
11/20/2023,8.713579606,8.842718165
11/21/2023,8.653700218,8.772659265
11/22/2023,8.970231696,9.095176172
11/23/2023,9.624581707,9.775418302
11/24/2023,8.859768696,8.977089877
11/25/2023,9.250289392,9.387078129
11/26/2023,10.90332729,11.1192431
11/27/2023,11.10478795,11.33115746
11/28/2023,10.28354945,10.47020982
11/29/2023,9.332712083,9.472642949
11/30/2023,8.86723231,8.984182854
12/1/2023,9.893148325,10.04317297
12/2/2023,13.68930413,14.02353421
12/3/2023,16.13595557,16.58011283
12/4/2023,17.08697855,17.54071823
12/5/2023,16.977104,17.41585753
12/6/2023,15.51105823,15.8634656
12/7/2023,14.959416,15.28374232
12/8/2023,14.92301087,15.26984598
12/9/2023,14.62456187,14.97778004
12/10/2023,15.77415839,16.18704509
12/11/2023,17.86148024,18.38607429
12/12/2023,18.57391429,19.13514876
12/13/2023,18.68615306,19.25548014
12/14/2023,18.86493075,19.43490321
12/15/2023,18.9860395,19.54507828
12/16/2023,18.56226292,17.27255974
12/17/2023,18.08656189,18.58848661
12/18/2023,17.80435928,18.28665962
12/19/2023,17.42605151,17.8784388
12/20/2023,16.76090016,17.18315902
12/21/2023,16.03460794,16.42900089
12/22/2023,15.42674751,15.78769773
12/23/2023,15.32651568,15.68559827
12/24/2023,13.68954274,13.96111528
12/25/2023,13.68234359,13.94224337
12/26/2023,15.69425211,16.00476142
12/27/2023,15.68690102,15.95171563
12/28/2023,14.9649425,15.16178791
12/29/2023,14.16169014,14.27877736
12/30/2023,13.68096046,13.77443934
12/31/2023,13.36341918,13.46063314
1/1/2024,14.02373403,14.48325488
1/2/2024,14.18265948,14.62502264
1/3/2024,11.93002467,12.41264327
1/4/2024,12.58582673,13.06074735
1/5/2024,13.30522837,13.77498389
1/6/2024,15.33178843,15.86673084
1/7/2024,17.60645146,18.21819928
1/8/2024,18.70179666,19.29550616
1/9/2024,20.47857745,21.16632906
1/10/2024,22.96212247,23.8047292
1/11/2024,23.69078228,24.63265119
1/12/2024,23.74611625,24.74473768
1/13/2024,23.97933141,24.94976423
1/14/2024,23.79947239,24.78240686
1/15/2024,23.53466225,24.57176188
1/16/2024,23.3224488,24.4156907
1/17/2024,23.42182668,24.5918836
1/18/2024,23.65802112,24.93253902
1/19/2024,24.04662899,25.42025877
1/20/2024,24.03963529,25.48492727
1/21/2024,24.42691799,25.80314369
1/22/2024,25.09520709,26.44799028
1/23/2024,25.3767821,26.71493527
1/24/2024,25.54794189,26.8253767
1/25/2024,25.85395972,27.09846385
1/26/2024,26.32275921,27.53061495
1/27/2024,26.41397982,27.59018062
1/28/2024,25.8922406,27.07545705
1/29/2024,25.01856701,26.25513016
1/30/2024,23.47782924,24.57980649
1/31/2024,22.05140179,23.04219442
2/1/2024,20.88024279,21.8170539
2/2/2024,19.68571734,20.6135533
2/3/2024,19.69948309,20.52111863
2/4/2024,20.0120354,20.75461131
2/5/2024,20.22168257,20.89751956
2/6/2024,25.44180762,25.89888929
2/7/2024,26.11668916,26.43798367
2/8/2024,26.03313501,26.38412942
2/9/2024,26.07703011,26.44058403
2/10/2024,25.82910441,26.29515251
2/11/2024,20.9259711,21.65798873
2/12/2024,21.21992351,22.0772616
2/13/2024,20.49092613,21.48636226
2/14/2024,19.73883669,20.84338508
2/15/2024,18.79568589,20.0723154
2/16/2024,17.61467243,19.00215004
2/17/2024,15.93724288,17.32911918
2/18/2024,15.20223107,16.5762806
2/19/2024,14.64009686,15.98379412
2/20/2024,14.68234046,16.0290996
2/21/2024,14.71017478,16.05488583
2/22/2024,14.76079651,16.10928707
2/23/2024,14.83331515,16.19871389
2/24/2024,14.93393361,16.31896491
2/25/2024,15.40614236,16.84458349
2/26/2024,17.95817228,19.55104341
2/27/2024,19.96073098,21.63320797
2/28/2024,21.61043742,23.34232984
2/29/2024,25.07385503,27.1207715
3/1/2024,29.02063387,31.38069123
3/2/2024,31.90481849,34.21771103
3/3/2024,34.31780052,36.45269704
3/4/2024,36.78269498,38.70804706
3/5/2024,38.89403804,40.61460446
3/6/2024,38.56940307,40.32434308
3/7/2024,38.18500489,39.97609052
3/8/2024,38.02843112,39.87631283
3/9/2024,39.46136459,41.2743806
3/10/2024,42.77597332,44.74648023
3/11/2024,46.16187289,48.38068103
3/12/2024,48.9792899,51.36548675
3/13/2024,50.00339125,52.53818272
3/14/2024,49.49029331,52.07001118
3/15/2024,49.48322834,52.08841971
3/16/2024,48.47730554,51.30742419
3/17/2024,47.22053519,50.22227339
3/18/2024,45.80929421,48.92981506
3/19/2024,44.70198175,47.94277813
3/20/2024,43.56520461,46.98328384
3/21/2024,42.30259813,45.85796588
3/22/2024,40.74560352,44.41364712
3/23/2024,39.69861766,43.41334486
3/24/2024,38.27365114,42.01097129
3/25/2024,36.2504724,39.98204505
3/26/2024,35.47907087,39.19819545
3/27/2024,34.56160112,38.25207784
3/28/2024,34.05950946,37.7321095
3/29/2024,35.77472307,39.50093328
3/30/2024,38.66610163,42.40283817
3/31/2024,41.27267005,44.92069359
4/1/2024,43.21852237,46.71987739
4/2/2024,45.28744351,48.80405861
4/3/2024,44.95446723,48.48260306
4/4/2024,44.51264525,48.09306733
4/5/2024,44.0743534,47.67955767
4/6/2024,43.5857223,47.19362085
4/7/2024,42.84326933,46.50323954
4/8/2024,40.91753554,44.774215
4/9/2024,38.38331658,42.41725092
4/10/2024,34.64164263,41.56474
4/11/2024,32.7829,40.72625
4/12/2024,32.01928,39.62728
4/13/2024,31.28293,37.5635
4/14/2024,30.56748,36.837356
4/15/2024,30.11928,36.12829
4/16/2024,29.6521,35.36372
4/17/2024,29.12672,34.76533
4/18/2024,28.72829,34.33494
4/19/2024,28.3467,34.11202
4/20/2024,28.0019,33.67281
4/21/2024,27.62904071,33.2912
4/22/2024,27.60331736,32.72682
4/23/2024,27.56687178,32.45262
4/24/2024,27.50676683,31.98272
4/25/2024,27.48274459,31.76272
4/26/2024,27.60543095,31.56272
4/27/2024,27.71766111,31.4252
4/28/2024,27.82011017,31.33327
4/29/2024,27.99832657,31.32598406
4/30/2024,28.04589095,31.39921153
5/1/2024,28.08671174,31.46902365
5/2/2024,28.00891488,31.35947552
5/3/2024,27.96164472,31.26875444
5/4/2024,27.882654,31.16419982
5/5/2024,27.65384694,30.8766159
5/6/2024,27.56741088,30.73209767
5/7/2024,27.60428305,30.76285498
5/8/2024,27.44381235,30.60309841
5/9/2024,26.6894,30.39475073
5/10/2024,26.34982,30.24139983
5/11/2024,25.89201,30.05058207
5/12/2024,25.45859,29.8269157
5/13/2024,25.23839,29.07457395
5/14/2024,24.87298,28.17046884
5/15/2024,24.4578,27.42527472
5/16/2024,24.0291,26.88526868
5/17/2024,23.8292,26.2122
5/18/2024,23.38197653,25.6318207
5/19/2024,22.94023339,25.18479511
5/20/2024,22.59553499,24.80336477
5/21/2024,22.32996802,24.48410862
5/22/2024,22.1221,23.7383
5/23/2024,21.6721,23.12282
5/24/2024,21.2291,22.46473
5/25/2024,20.56272,22.00292
5/26/2024,20.00192,21.3536
5/27/2024,19.52672,20.78221
5/28/2024,19.02612,20.126272
5/29/2024,18.7627,20.0092
5/30/2024,19.9883528,19.86272
5/31/2024,19.69249749,19.56221
6/1/2024,19.12915741,19.59282
6/2/2024,18.7794656,19.61522
6/3/2024,18.3232662,19.52421
6/4/2024,17.7829,19.5562
6/5/2024,17.493283,19.3763
6/6/2024,17.12929,19.4647
6/7/2024,16.92821,19.1233
6/8/2024,16.5859,18.827283
6/9/2024,16.00292,18.0019
6/10/2024,15.5672,17.1112454
6/11/2024,14.88480544,15.02576624
6/12/2024,13.17875184,13.32670563
6/13/2024,11.71174614,11.87832785
6/14/2024,10.30016291,10.4860286
6/15/2024,9.798688927,9.880721004
6/16/2024,9.67338955,9.750810906
6/17/2024,9.572212403,9.647637442
6/18/2024,9.408278662,9.536714282
6/19/2024,10.03476667,10.44148998
6/20/2024,9.651390307,9.998954144
6/21/2024,9.200074404,9.484298289
6/22/2024,8.741676826,8.964998899
6/23/2024,9.636505894,9.959485312
6/24/2024,9.117535277,9.383204709
6/25/2024,8.701898994,8.931357329
6/26/2024,8.238564137,8.414934043
6/27/2024,7.707772977,7.827735991
6/28/2024,7.143874218,7.221240588
6/29/2024,6.541074547,6.585050049
6/30/2024,6.015798405,6.031155418
7/1/2024,5.394140636,5.400890854
7/2/2024,4.675329008,4.677742925
7/3/2024,3.915002154,3.915634407
7/4/2024,3.552814682,3.779096338
7/5/2024,3.153703351,3.353257083
7/6/2024,2.563790155,2.725966112
7/7/2024,1.968765811,2.094275528
7/8/2024,1.452212664,1.543801548
7/9/2024,0.574036993,0.594445215
7/10/2024,0.209341722,0.221844688
7/11/2024,0.217383075,0.15262
7/12/2024,0.217383075,0.11822
7/13/2024,0.12728,0.08221
7/14/2024,0,0.0521
7/15/2024,0,0
7/16/2024,0,0
7/17/2024,0,0
7/18/2024,0,0
7/19/2024,0,0
7/20/2024,0,0
7/21/2024,0,0
7/22/2024,0,0
7/23/2024,0,0
7/24/2024,0,0
7/25/2024,0,0
7/26/2024,0,0
7/27/2024,0,0
7/28/2024,0,0
7/29/2024,0,0
7/30/2024,0,0
7/31/2024,0,0
8/1/2024,0,0
8/2/2024,0,0
8/3/2024,0,0
8/4/2024,0,0
8/5/2024,0,0
8/6/2024,0,0
8/7/2024,0,0
8/8/2024,0,0
8/9/2024,0,0
8/10/2024,0,0
8/11/2024,0,0
8/12/2024,0,0
8/13/2024,0,0
8/14/2024,0,0
8/15/2024,0,0
8/16/2024,0,0
8/17/2024,0,0
8/18/2024,0,0
8/19/2024,0,0
8/20/2024,0,0
8/21/2024,0,0
8/22/2024,0,0
8/23/2024,0,0
8/24/2024,0,0
8/25/2024,0,0
8/26/2024,0,0
8/27/2024,0,0
8/28/2024,0,0
8/29/2024,0,0
8/30/2024,0,0
8/31/2024,0,0
9/1/2024,0,0
9/2/2024,0,0
9/3/2024,0,0
9/4/2024,0,0
9/5/2024,0,0
9/6/2024,0,0
9/7/2024,0,0
9/8/2024,0,0
9/9/2024,0,0
9/10/2024,0,0
9/11/2024,0,0
9/12/2024,0,0
9/13/2024,0,0
9/14/2024,0,0
9/15/2024,0,0
9/16/2024,0,0
9/17/2024,0,0
9/18/2024,0,0
9/19/2024,0,0
9/20/2024,0,0
9/21/2024,0,0
9/22/2024,0,0
9/23/2024,0,0
9/24/2024,0,0
9/25/2024,0,0
9/26/2024,0,0
9/27/2024,0,0
9/28/2024,0,0
9/29/2024,0,0.066777344
9/30/2024,0.163319714,0.146073553
10/1/2024,0.489934864,0.415205296
10/2/2024,0.743073268,0.678150009
10/3/2024,0.84509914,0.820116007
10/4/2024,0.750051299,0.695802299
10/5/2024,0.48585101,0.523051665
10/6/2024,0.54687491,0.618634513
10/7/2024,0.125517367,0.14178489
10/8/2024,0.109761255,0.117097545
10/9/2024,0.103052383,0.110313349
10/10/2024,0.071362895,0.079139167
10/11/2024,0,0.097155712
10/12/2024,0,0.109798579
10/13/2024,0,0.10429111
10/14/2024,0,0.114317705
10/15/2024,0,0.123408577
10/16/2024,0,0.11564746
10/17/2024,0,0.198500967
10/18/2024,0.076256315,0.103023764
10/19/2024,0.277935491,0.296327674
10/20/2024,0.374446867,0.41498503
10/21/2024,0.105362294,0.129850953
10/22/2024,0.051726821,0.066697395
10/23/2024,0.037544153,0.049864985
10/24/2024,0.039381274,0.049568849
10/25/2024,0.038029474,0.048742852
10/26/2024,0.039820126,0.051759274
10/27/2024,0.061159133,0.080229893
10/28/2024,0.128120195,0.16994836
10/29/2024,0.238070462,0.30613278
10/30/2024,0.30996828,0.37665791
10/31/2024,0.755078646,0.830532962
11/1/2024,1.417371327,1.507559615
11/2/2024,1.751982404,1.879135496
11/3/2024,1.984356146,2.151830656
11/4/2024,2.46627472,2.683491055
11/5/2024,3.336148755,3.635916022
11/6/2024,3.724933363,4.057418889
11/7/2024,3.65573836,3.98406701
11/8/2024,3.457190408,3.777242839
11/9/2024,2.941830072,3.17317893
11/10/2024,2.629519769,2.802105989
11/11/2024,2.572483912,2.727195523
11/12/2024,2.912758814,3.09380114
11/13/2024,3.760678249,4.006701393
11/14/2024,4.859360388,5.144284502
11/15/2024,5.441255466,5.721265062
11/16/2024,6.465404326,6.922059651
11/17/2024,6.652907622,7.042180145
11/18/2024,7.873136838,8.435510161
11/19/2024,8.309113551,8.958115175
11/20/2024,9.074737172,9.832049943
11/21/2024,10.34018927,11.16136369
11/22/2024,11.15118302,11.95844802
11/23/2024,11.94323252,12.78177012
11/24/2024,13.06806824,13.97088245
11/25/2024,13.52314532,14.45617275
11/26/2024,13.47778198,14.42485785
11/27/2024,13.36027386,14.32543462
11/28/2024,13.32631545,14.30466923
11/29/2024,13.28341996,14.27868191
11/30/2024,13.40685899,14.43923633
12/1/2024,13.50309337,14.58720947
12/2/2024,13.44175306,14.55832361
12/3/2024,13.2,14.31
12/4/2024,12.89,14.01
12/5/2024,12.8,13.92
12/6/2024,12.75,13.86
12/7/2024,12.59,13.62
12/8/2024,12.73,13.74
12/9/2024,13.13,14.21
12/10/2024,13.36,14.46
12/11/2024,13.67,14.8
12/12/2024,14.07,15.23
12/13/2024,14.57,15.76
12/14/2024,16.34,17.64
12/15/2024,19.79,21.38
12/16/2024,22.36,24.16
12/17/2024,23.38,25.2
12/18/2024,25.43,27.17
12/19/2024,26.28,27.96
12/20/2024,26.27,27.8
12/21/2024,25.95,27.37
12/22/2024,25.64,26.99
12/23/2024,25.68,26.98
12/24/2024,25.52,26.87
12/25/2024,25.54,26.99
12/26/2024,27.43,29.17
12/27/2024,29.37,31.37
12/28/2024,29.39,31.62
12/29/2024,30.26,32.64
12/30/2024,30.83,33.33
12/31/2024,31.27,33.83
1/1/2025,31.47,34.04
1/2/2025,31.53,34.08
1/3/2025,32.07,34.59
1/4/2025,33.58,36.07
1/5/2025,36.13,38.71
1/6/2025,37.57,40.05
1/7/2025,38.65,40.97
1/8/2025,38.89,40.94
1/9/2025,39.97,41.89
1/10/2025,41.07,42.97
1/11/2025,42.11,44.01
1/12/2025,42.82,44.68
1/13/2025,42.67,44.59
1/14/2025,41.89,43.91
1/15/2025,41.16,43.28
1/16/2025,40.32,42.59
1/17/2025,39.66,42.12
1/18/2025,37.94,40.73
1/19/2025,36.05,39.09
1/20/2025,34.06,37.31
1/21/2025,32.01,35.38
1/22/2025,29.88,33.28
1/23/2025,28.67,32.06
1/24/2025,27.48,30.83
1/25/2025,26.15,29.44
1/26/2025,25.84,29.11
1/27/2025,25.66,28.93
1/28/2025,27.21,30.62
1/29/2025,28.75,32.23
1/30/2025,28.76,32.24
1/31/2025,29.22,32.78
2/1/2025,30.24,34.02
2/2/2025,31.35,35.36
2/3/2025,32.52,36.75
2/4/2025,33.38,37.75
2/5/2025,32.51,36.87
2/6/2025,30.75,34.99
2/7/2025,28.13,32.09
2/8/2025,26.97,30.78
2/9/2025,26.95,30.77
2/10/2025,27.14,30.98
2/11/2025,28.38,32.37
2/12/2025,30.29,34.48
2/13/2025,32.48,36.85
2/14/2025,34.49,38.99
2/15/2025,36.11,40.67
2/16/2025,37.9,42.49
2/17/2025,33.53,36.12
2/18/2025,35.32,37.69
2/19/2025,36.44,38.65
2/20/2025,37.66,39.69
2/21/2025,39.21,41.08
2/22/2025,40.79,42.58
2/23/2025,42.08,43.73
2/24/2025,42.79,44.42
2/25/2025,43.57,45.35
2/26/2025,44.35,46.22
2/27/2025,43.91,45.97
2/28/2025,43.14,45.38
3/1/2025,42.02,44.44
3/2/2025,41.22,43.72
3/3/2025,40.98,43.5
3/4/2025,40.8,43.35
3/5/2025,41.24,43.85
3/6/2025,42.22,44.78
3/7/2025,43.16,45.58
3/8/2025,44.25,46.59
3/9/2025,46.95,49.32
3/10/2025,50.11,52.52
3/11/2025,52.8,55.03
3/12/2025,55.39,57.48
3/13/2025,57.64,59.75
3/14/2025,58.97,61.15
3/15/2025,58.86,61.14
3/16/2025,58.6,61.08
3/17/2025,57.95,61.09
3/18/2025,56.4,59.95
3/19/2025,54.65,58.51
3/20/2025,53.86,58.09
3/21/2025,53.42,58.11
3/22/2025,51.97,56.95
3/23/2025,49.93,55.04
3/24/2025,48.43,53.63
3/25/2025,47.25,52.41
3/26/2025,45.69,50.66
3/27/2025,44.79,49.57
3/28/2025,44.45,49.1
3/29/2025,43.73,48.24
3/30/2025,43.1,47.52
3/31/2025,43.35,47.77
4/1/2025,43.84,48.3
4/2/2025,44.18,48.69
4/3/2025,52.07,59.12
4/4/2025,52.52,59.63
4/5/2025,53.04,60.2
4/6/2025,53.47,60.5
4/7/2025,53.12,60
4/8/2025,53.09,59.85
4/9/2025,52.03,58.69
4/10/2025,50.1,56.59
4/11/2025,47.06,53.26
4/12/2025,46.12,52.19
4/13/2025,45.98,52.02
4/14/2025,45.63,51.59
4/15/2025,45.56,51.48
4/16/2025,45.36,51.23
4/17/2025,45.13,50.97
4/18/2025,45.02,50.83
4/19/2025,44.98,50.72
4/20/2025,44.97,50.67
4/21/2025,44.9,50.57
4/22/2025,44.82,50.49
4/23/2025,44.71,50.36
4/24/2025,44.56,50.17
4/25/2025,44.43,49.98
4/26/2025,44.33,49.81
4/27/2025,44.13,49.5
4/28/2025,43.76,49.03
4/29/2025,43.47,48.66
4/30/2025,43.4,48.53
5/1/2025,43.21,48.27
5/2/2025,42.64,47.55
5/3/2025,42.52,47.35
5/4/2025,42.3,47.02
5/5/2025,41.41,45.94
5/6/2025,41.11,45.63
5/7/2025,40.65,45.09
5/8/2025,40.31,44.63
5/9/2025,39.99,44.21
5/10/2025,39.54,43.71
5/11/2025,39.17,43.29
5/12/2025,38.85,42.91
5/13/2025,38.45,42.42
5/14/2025,38.122,41.221
5/15/2025,37.6736,40.829
5/16/2025,37.5273,40.562
5/17/2025,37.348,40.122
5/18/2025,37.122,38.87
5/19/2025,36.89,38.12
5/20/2025,36.45,37.65
5/21/2025,35.74,37.55
5/22/2025,35.43,37.46
5/23/2025,34.99,37.35
5/24/2025,34.39,37.12
5/25/2025,33.8,36.6
5/26/2025,33.19,35.79
5/27/2025,32.75,35.16
5/28/2025,32.17,34.38
5/29/2025,31.2,33.14
5/30/2025,28.57,30.18
5/31/2025,26.1,27.43
6/1/2025,24.26,25.34
6/2/2025,23.68,24.66
6/3/2025,22.69,23.51
6/4/2025,21.67,22.32
6/5/2025,20.7,21.18
6/6/2025,19.61,19.91
6/7/2025,18.6,18.75
6/8/2025,17.53,17.56
6/9/2025,16.46,16.34
6/10/2025,15.59,15.35
6/11/2025,14.73,14.37
6/12/2025,13.95,13.52
6/13/2025,13.38,12.91
6/14/2025,12.97,12.49
6/15/2025,12.63,12.15
6/16/2025,12.4,11.97
6/17/2025,12.1,12
6/18/2025,11.65,11.871
6/19/2025,11.52,11.75
6/20/2025,11.31,11.63
6/21/2025,11.2,11.36
6/22/2025,11.13,10.96
6/23/2025,10.68,10.52
6/24/2025,10.63,10.87
6/25/2025,10.2,10.43
6/26/2025,8.52,8.16
6/27/2025,8.12,6.04
6/28/2025,7.32,6.96
6/29/2025,7.83,7.74
6/30/2025,7.8,7.9
7/1/2025,7.75,7.69
7/2/2025,6.74,6.69
7/3/2025,5.81,5.77
7/4/2025,5.13,5.1
